area	name	parent-statistical-geography
civil-parish-boundary:E04003506	Bradpole	E07000052
civil-parish-boundary:E04003507	Bridport	E07000052
civil-parish-boundary:E04003508	Broadmayne	E07000052
civil-parish-boundary:E04003509	Broadwindsor	E07000052
civil-parish-boundary:E04003510	Buckland Newton	E07000052
civil-parish-boundary:E04003511	Burleston	E07000052
civil-parish-boundary:E04003512	Burstock	E07000052
civil-parish-boundary:E04003513	Burton Bradstock	E07000052
civil-parish-boundary:E04003514	Castleton	E07000052
civil-parish-boundary:E04003515	Catherston Leweston	E07000052
civil-parish-boundary:E04003516	Cattistock	E07000052
civil-parish-boundary:E04003517	Caundle Marsh	E07000052
civil-parish-boundary:E04003518	Cerne Abbas	E07000052
civil-parish-boundary:E04003519	Charminster	E07000052
civil-parish-boundary:E04003520	Charmouth	E07000052
civil-parish-boundary:E04003521	Chedington	E07000052
civil-parish-boundary:E04003522	Cheselbourne	E07000052
civil-parish-boundary:E04003523	Chetnole	E07000052
civil-parish-boundary:E04003524	Chickerell	E07000052
civil-parish-boundary:E04003525	Chideock	E07000052
civil-parish-boundary:E04003526	Chilcombe	E07000052
civil-parish-boundary:E04003527	Chilfrome	E07000052
civil-parish-boundary:E04003528	Clifton Maybank	E07000052
civil-parish-boundary:E04003529	Compton Valence	E07000052
civil-parish-boundary:E04003530	Corscombe	E07000052
civil-parish-boundary:E04003531	Crossways	E07000052
civil-parish-boundary:E04003532	Dewlish	E07000052
civil-parish-boundary:E04003533	Dorchester	E07000052
civil-parish-boundary:E04003534	East Chelborough	E07000052
civil-parish-boundary:E04003535	Evershot	E07000052
civil-parish-boundary:E04003536	Fleet	E07000052
civil-parish-boundary:E04003537	Folke	E07000052
civil-parish-boundary:E04003538	Frampton	E07000052
civil-parish-boundary:E04003539	Frome St. Quintin	E07000052
civil-parish-boundary:E04003540	Frome Vauchurch	E07000052
civil-parish-boundary:E04003541	Goathill	E07000052
civil-parish-boundary:E04003542	Godmanstone	E07000052
civil-parish-boundary:E04003543	Halstock	E07000052
civil-parish-boundary:E04003544	Haydon	E07000052
civil-parish-boundary:E04003545	Hermitage	E07000052
civil-parish-boundary:E04003546	Hilfield	E07000052
civil-parish-boundary:E04003547	Holnest	E07000052
civil-parish-boundary:E04003548	Holwell	E07000052
civil-parish-boundary:E04003549	Hooke	E07000052
civil-parish-boundary:E04003550	Kingston Russell	E07000052
civil-parish-boundary:E04003551	Langton Herring	E07000052
civil-parish-boundary:E04003552	Leigh	E07000052
civil-parish-boundary:E04003553	Leweston	E07000052
civil-parish-boundary:E04003554	Lillington	E07000052
civil-parish-boundary:E04003555	Littlebredy	E07000052
civil-parish-boundary:E04003556	Litton Cheney	E07000052
civil-parish-boundary:E04003557	Loders	E07000052
civil-parish-boundary:E04003558	Long Bredy	E07000052
civil-parish-boundary:E04003559	Longburton	E07000052
civil-parish-boundary:E04003560	Lyme Regis	E07000052
civil-parish-boundary:E04003561	Maiden Newton	E07000052
civil-parish-boundary:E04003562	Mapperton	E07000052
civil-parish-boundary:E04003563	Marshwood	E07000052
civil-parish-boundary:E04003564	Melbury Bubb	E07000052
civil-parish-boundary:E04003565	Melbury Osmond	E07000052
civil-parish-boundary:E04003566	Melbury Sampford	E07000052
civil-parish-boundary:E04003567	Melcombe Horsey	E07000052
civil-parish-boundary:E04003568	Minterne Magna	E07000052
civil-parish-boundary:E04003569	Mosterton	E07000052
civil-parish-boundary:E04003570	Netherbury	E07000052
civil-parish-boundary:E04003571	Nether Cerne	E07000052
civil-parish-boundary:E04003572	Nether Compton	E07000052
civil-parish-boundary:E04003573	North Poorton	E07000052
civil-parish-boundary:E04003574	North Wootton	E07000052
civil-parish-boundary:E04003575	Oborne	E07000052
civil-parish-boundary:E04003576	Osmington	E07000052
civil-parish-boundary:E04003577	Over Compton	E07000052
civil-parish-boundary:E04003578	Owermoigne	E07000052
civil-parish-boundary:E04003579	Piddlehinton	E07000052
civil-parish-boundary:E04003580	Piddletrenthide	E07000052
civil-parish-boundary:E04003581	Pilsdon	E07000052
civil-parish-boundary:E04003582	Portesham	E07000052
civil-parish-boundary:E04003583	Powerstock	E07000052
civil-parish-boundary:E04003584	Poxwell	E07000052
civil-parish-boundary:E04003585	Poyntington	E07000052
civil-parish-boundary:E04003586	Puddletown	E07000052
civil-parish-boundary:E04003587	Puncknowle	E07000052
civil-parish-boundary:E04003588	Purse Caundle	E07000052
civil-parish-boundary:E04003589	Rampisham	E07000052
civil-parish-boundary:E04003590	Ryme Intrinseca	E07000052
civil-parish-boundary:E04003591	Sandford Orcas	E07000052
civil-parish-boundary:E04003592	Seaborough	E07000052
civil-parish-boundary:E04003593	Sherborne	E07000052
civil-parish-boundary:E04003594	Shipton Gorge	E07000052
civil-parish-boundary:E04003595	South Perrott	E07000052
civil-parish-boundary:E04003596	Stanton St. Gabriel	E07000052
civil-parish-boundary:E04003597	Stinsford	E07000052
civil-parish-boundary:E04003598	Stockwood	E07000052
civil-parish-boundary:E04003599	Stoke Abbott	E07000052
civil-parish-boundary:E04003600	Stratton	E07000052
civil-parish-boundary:E04003601	Swyre	E07000052
civil-parish-boundary:E04003602	Sydling St. Nicholas	E07000052
civil-parish-boundary:E04003603	Symondsbury	E07000052
civil-parish-boundary:E04003604	Thorncombe	E07000052
civil-parish-boundary:E04003605	Thornford	E07000052
civil-parish-boundary:E04003606	Tincleton	E07000052
civil-parish-boundary:E04003607	Toller Fratrum	E07000052
civil-parish-boundary:E04003608	Toller Porcorum	E07000052
civil-parish-boundary:E04003609	Tolpuddle	E07000052
civil-parish-boundary:E04003610	Trent	E07000052
civil-parish-boundary:E04003611	Up Cerne	E07000052
civil-parish-boundary:E04003612	Warmwell	E07000052
civil-parish-boundary:E04003613	West Chelborough	E07000052
civil-parish-boundary:E04003614	West Compton	E07000052
civil-parish-boundary:E04003615	West Knighton	E07000052
civil-parish-boundary:E04003616	West Stafford	E07000052
civil-parish-boundary:E04003617	Whitcombe	E07000052
civil-parish-boundary:E04003618	Whitchurch Canonicorum	E07000052
civil-parish-boundary:E04003619	Winterborne Came	E07000052
civil-parish-boundary:E04003620	Winterborne Herringston	E07000052
civil-parish-boundary:E04003621	Winterborne Monkton	E07000052
civil-parish-boundary:E04003622	Winterborne St. Martin	E07000052
civil-parish-boundary:E04003623	Winterbourne Abbas	E07000052
civil-parish-boundary:E04003624	Winterbourne Steepleton	E07000052
civil-parish-boundary:E04003625	Woodsford	E07000052
civil-parish-boundary:E04003626	Wootton Fitzpaine	E07000052
civil-parish-boundary:E04003627	Wraxall	E07000052
civil-parish-boundary:E04003628	Wynford Eagle	E07000052
civil-parish-boundary:E04003629	Yetminster	E07000052
civil-parish-boundary:E04003630	Portland	E07000053
civil-parish-boundary:E04003766	Barcombe	E07000063
civil-parish-boundary:E04003767	Beddingham	E07000063
civil-parish-boundary:E04003768	Chailey	E07000063
civil-parish-boundary:E04003769	Ditchling	E07000063
civil-parish-boundary:E04003770	East Chiltington	E07000063
civil-parish-boundary:E04003771	Falmer	E07000063
civil-parish-boundary:E04003772	Firle	E07000063
civil-parish-boundary:E04003773	Glynde	E07000063
civil-parish-boundary:E04003774	Hamsey	E07000063
civil-parish-boundary:E04003775	Iford	E07000063
civil-parish-boundary:E04003776	Kingston near Lewes	E07000063
civil-parish-boundary:E04003777	Lewes	E07000063
civil-parish-boundary:E04003778	Newhaven	E07000063
civil-parish-boundary:E04003779	Newick	E07000063
civil-parish-boundary:E04003780	Peacehaven	E07000063
civil-parish-boundary:E04003781	Piddinghoe	E07000063
civil-parish-boundary:E04003782	Plumpton	E07000063
civil-parish-boundary:E04003783	Ringmer	E07000063
civil-parish-boundary:E04003784	Rodmell	E07000063
civil-parish-boundary:E04003785	St. Ann (Without)	E07000063
civil-parish-boundary:E04003786	St. John (Without)	E07000063
civil-parish-boundary:E04003787	Southease	E07000063
civil-parish-boundary:E04003788	South Heighton	E07000063
civil-parish-boundary:E04003789	Streat	E07000063
civil-parish-boundary:E04003790	Tarring Neville	E07000063
civil-parish-boundary:E04003791	Telscombe	E07000063
civil-parish-boundary:E04003792	Westmeston	E07000063
civil-parish-boundary:E04003793	Wivelsfield	E07000063
civil-parish-boundary:E04003794	Seaford	E07000063
civil-parish-boundary:E04003795	Ashburnham	E07000064
civil-parish-boundary:E04003796	Battle	E07000064
civil-parish-boundary:E04003797	Beckley	E07000064
civil-parish-boundary:E04003798	Bodiam	E07000064
civil-parish-boundary:E04003799	Brede	E07000064
civil-parish-boundary:E04003800	Brightling	E07000064
civil-parish-boundary:E04003801	Burwash	E07000064
civil-parish-boundary:E04003802	Camber	E07000064
civil-parish-boundary:E04003803	Catsfield	E07000064
civil-parish-boundary:E04003804	Crowhurst	E07000064
civil-parish-boundary:E04003805	Dallington	E07000064
civil-parish-boundary:E04003806	East Guldeford	E07000064
civil-parish-boundary:E04003807	Etchingham	E07000064
civil-parish-boundary:E04003808	Ewhurst	E07000064
civil-parish-boundary:E04003809	Fairlight	E07000064
civil-parish-boundary:E04003810	Guestling	E07000064
civil-parish-boundary:E04003811	Hurst Green	E07000064
civil-parish-boundary:E04003812	Icklesham	E07000064
civil-parish-boundary:E04003813	Iden	E07000064
civil-parish-boundary:E04003814	Mountfield	E07000064
civil-parish-boundary:E04003815	Northiam	E07000064
civil-parish-boundary:E04003816	Peasmarsh	E07000064
civil-parish-boundary:E04003817	Penhurst	E07000064
civil-parish-boundary:E04003818	Pett	E07000064
civil-parish-boundary:E04003819	Playden	E07000064
civil-parish-boundary:E04003820	Rye	E07000064
civil-parish-boundary:E04003821	Rye Foreign	E07000064
civil-parish-boundary:E04003822	Salehurst and Robertsbridge	E07000064
civil-parish-boundary:E04003823	Sedlescombe	E07000064
civil-parish-boundary:E04003824	Ticehurst	E07000064
civil-parish-boundary:E04003825	Udimore	E07000064
civil-parish-boundary:E04003826	Westfield	E07000064
civil-parish-boundary:E04003827	Whatlington	E07000064
civil-parish-boundary:E04003828	Alciston	E07000065
civil-parish-boundary:E04003829	Alfriston	E07000065
civil-parish-boundary:E04003830	Arlington	E07000065
civil-parish-boundary:E04003831	Berwick	E07000065
civil-parish-boundary:E04003832	Buxted	E07000065
civil-parish-boundary:E04003833	Chalvington with Ripe	E07000065
civil-parish-boundary:E04003834	Chiddingly	E07000065
civil-parish-boundary:E04003835	Crowborough	E07000065
civil-parish-boundary:E04003836	Cuckmere Valley	E07000065
civil-parish-boundary:E04003837	Danehill	E07000065
civil-parish-boundary:E04003838	East Dean and Friston	E07000065
civil-parish-boundary:E04003839	East Hoathly with Halland	E07000065
civil-parish-boundary:E04003840	Fletching	E07000065
civil-parish-boundary:E04003841	Forest Row	E07000065
civil-parish-boundary:E04003842	Framfield	E07000065
civil-parish-boundary:E04003843	Frant	E07000065
civil-parish-boundary:E04003844	Hadlow Down	E07000065
civil-parish-boundary:E04003845	Hailsham	E07000065
civil-parish-boundary:E04003846	Hartfield	E07000065
civil-parish-boundary:E04003847	Heathfield and Waldron	E07000065
civil-parish-boundary:E04003848	Hellingly	E07000065
civil-parish-boundary:E04003849	Herstmonceux	E07000065
civil-parish-boundary:E04003850	Hooe	E07000065
civil-parish-boundary:E04003851	Horam	E07000065
civil-parish-boundary:E04003852	Isfield	E07000065
civil-parish-boundary:E04003853	Laughton	E07000065
civil-parish-boundary:E04003854	Little Horsted	E07000065
civil-parish-boundary:E04003855	Long Man	E07000065
civil-parish-boundary:E04003856	Maresfield	E07000065
civil-parish-boundary:E04003857	Mayfield and Five Ashes	E07000065
civil-parish-boundary:E04003858	Ninfield	E07000065
civil-parish-boundary:E04003860	Polegate	E07000065
civil-parish-boundary:E04003861	Rotherfield	E07000065
civil-parish-boundary:E04003862	Selmeston	E07000065
civil-parish-boundary:E04003863	Uckfield	E07000065
civil-parish-boundary:E04003864	Wadhurst	E07000065
civil-parish-boundary:E04003865	Warbleton	E07000065
civil-parish-boundary:E04003866	Wartling	E07000065
civil-parish-boundary:E04003868	Willingdon and Jevington	E07000065
civil-parish-boundary:E04003869	Withyham	E07000065
civil-parish-boundary:E04003870	Billericay	E07000066
civil-parish-boundary:E04003871	Great Burstead and South Green	E07000066
civil-parish-boundary:E04003872	Little Burstead	E07000066
civil-parish-boundary:E04003873	Ramsden Bellhouse	E07000066
civil-parish-boundary:E04003874	Ramsden Crays	E07000066
civil-parish-boundary:E04003875	Noak Bridge	E07000066
civil-parish-boundary:E04003876	Shotgate	E07000066
civil-parish-boundary:E04003877	Alphamstone	E07000067
civil-parish-boundary:E04003878	Ashen	E07000067
civil-parish-boundary:E04003879	Bardfield Saling	E07000067
civil-parish-boundary:E04003880	Belchamp Otten	E07000067
civil-parish-boundary:E04003881	Belchamp St. Paul	E07000067
civil-parish-boundary:E04003882	Belchamp Walter	E07000067
civil-parish-boundary:E04003883	Birdbrook	E07000067
civil-parish-boundary:E04003884	Black Notley	E07000067
civil-parish-boundary:E04003885	Borley	E07000067
civil-parish-boundary:E04003886	Bradwell	E07000067
civil-parish-boundary:E04003887	Bulmer	E07000067
civil-parish-boundary:E04003888	Bures Hamlet	E07000067
civil-parish-boundary:E04003889	Castle Hedingham	E07000067
civil-parish-boundary:E04003890	Coggeshall	E07000067
civil-parish-boundary:E04003891	Colne Engaine	E07000067
civil-parish-boundary:E04003892	Cressing	E07000067
civil-parish-boundary:E04003893	Earls Colne	E07000067
civil-parish-boundary:E04003894	Fairstead	E07000067
civil-parish-boundary:E04003895	Faulkbourne	E07000067
civil-parish-boundary:E04003896	Feering	E07000067
civil-parish-boundary:E04003897	Finchingfield	E07000067
civil-parish-boundary:E04003898	Foxearth	E07000067
civil-parish-boundary:E04003899	Gestingthorpe	E07000067
civil-parish-boundary:E04003900	Gosfield	E07000067
civil-parish-boundary:E04003901	Great Bardfield	E07000067
civil-parish-boundary:E04003902	Great Henny	E07000067
civil-parish-boundary:E04003903	Great Maplestead	E07000067
civil-parish-boundary:E04003904	Great Saling	E07000067
civil-parish-boundary:E04003905	Great Yeldham	E07000067
civil-parish-boundary:E04003906	Greenstead Green and Halstead Rural	E07000067
civil-parish-boundary:E04003907	Halstead	E07000067
civil-parish-boundary:E04003908	Hatfield Peverel	E07000067
civil-parish-boundary:E04003909	Helions Bumpstead	E07000067
civil-parish-boundary:E04003910	Kelvedon	E07000067
civil-parish-boundary:E04003911	Lamarsh	E07000067
civil-parish-boundary:E04003912	Liston	E07000067
civil-parish-boundary:E04003913	Little Henny	E07000067
civil-parish-boundary:E04003914	Little Maplestead	E07000067
civil-parish-boundary:E04003915	Little Yeldham	E07000067
civil-parish-boundary:E04003916	Middleton	E07000067
civil-parish-boundary:E04003917	Ovington	E07000067
civil-parish-boundary:E04003918	Panfield	E07000067
civil-parish-boundary:E04003919	Pebmarsh	E07000067
civil-parish-boundary:E04003920	Pentlow	E07000067
civil-parish-boundary:E04003921	Rayne	E07000067
civil-parish-boundary:E04003922	Ridgewell	E07000067
civil-parish-boundary:E04003923	Rivenhall	E07000067
civil-parish-boundary:E04003924	Shalford	E07000067
civil-parish-boundary:E04003925	Sible Hedingham	E07000067
civil-parish-boundary:E04003926	Silver End	E07000067
civil-parish-boundary:E04003927	Stambourne	E07000067
civil-parish-boundary:E04003928	Steeple Bumpstead	E07000067
civil-parish-boundary:E04003929	Stisted	E07000067
civil-parish-boundary:E04003930	Sturmer	E07000067
civil-parish-boundary:E04003931	Terling	E07000067
civil-parish-boundary:E04003932	Tilbury Juxta Clare	E07000067
civil-parish-boundary:E04003933	Toppesfield	E07000067
civil-parish-boundary:E04003934	Twinstead	E07000067
civil-parish-boundary:E04003935	Wethersfield	E07000067
civil-parish-boundary:E04003936	White Colne	E07000067
civil-parish-boundary:E04003937	White Notley	E07000067
civil-parish-boundary:E04003938	Wickham St. Paul	E07000067
civil-parish-boundary:E04003939	Witham	E07000067
civil-parish-boundary:E04003940	Great Notley	E07000067
civil-parish-boundary:E04003941	Blackmore, Hook End and Wyatts Green	E07000068
civil-parish-boundary:E04003942	Doddinghurst	E07000068
civil-parish-boundary:E04003943	Ingatestone and Fryerning	E07000068
civil-parish-boundary:E04003944	Kelvedon Hatch	E07000068
civil-parish-boundary:E04003945	Mountnessing	E07000068
civil-parish-boundary:E04003946	Navestock	E07000068
civil-parish-boundary:E04003947	Stondon Massey	E07000068
civil-parish-boundary:E04003948	Herongate and Ingrave	E07000068
civil-parish-boundary:E04003949	West Horndon	E07000068
civil-parish-boundary:E04003950	Canvey Island	E07000069
civil-parish-boundary:E04003951	Boreham	E07000070
civil-parish-boundary:E04003952	Broomfield	E07000070
civil-parish-boundary:E04003953	Chignall	E07000070
civil-parish-boundary:E04003954	Danbury	E07000070
civil-parish-boundary:E04003955	East Hanningfield	E07000070
civil-parish-boundary:E04003956	Galleywood	E07000070
civil-parish-boundary:E04003957	Good Easter	E07000070
civil-parish-boundary:E04003958	Great and Little Leighs	E07000070
